"","mit_sku","year","month","mfg","unit_sale","cost","conductor","phase","kva","p_volt","s_volt","date","weeks_time"
"4490","MIT-DRY-131",2021,11,"jeff",1471,585,"AL","3",15,"208D","480Y",2021-11-01,178.4
"4491","MIT-DRY-131",2021,12,"jeff",1393,585,"AL","3",15,"208D","480Y",2021-12-01,182.7
"4492","MIT-DRY-139",2021,11,"jeff",1592,585,"AL","3",15,"240D","480Y",2021-11-01,178.4
"4493","MIT-DRY-109",2020,9,"jeff",807,585,"AL","3",15,"480D","240D/CT",2020-09-01,117.6
"4494","MIT-DRY-109",2021,5,"jeff",887,585,"AL","3",15,"480D","240D/CT",2021-05-01,152.1
"4495","MIT-DRY-109",2021,12,"jeff",1200,585,"AL","3",15,"480D","240D/CT",2021-12-01,182.7
"4496","MIT-DRY-109",2021,10,"jeff",1358,585,"AL","3",15,"480D","240D/CT",2021-10-01,174
"4497","MIT-DRY-131",2021,9,"jeff",1450,585,"AL","3",15,"208D","480Y",2021-09-01,169.7
"4498","MIT-DRY-109",2021,2,"jeff",950,585,"AL","3",15,"480D","240D/CT",2021-02-01,139.4
"4499","MIT-DRY-131",2021,10,"jeff",1471,585,"AL","3",15,"208D","480Y",2021-10-01,174
"4500","MIT-DRY-109",2021,2,"jeff",633,585,"AL","3",15,"480D","240D/CT",2021-02-01,139.4
"4501","MIT-DRY-100",2021,3,"jeff",801,585,"AL","3",15,"480D","208Y",2021-03-01,143.4
"4502","MIT-DRY-109",2020,10,"jeff",807,585,"AL","3",15,"480D","240D/CT",2020-10-01,121.9
"4503","MIT-DRY-139",2021,12,"jeff",1393,585,"AL","3",15,"240D","480Y",2021-12-01,182.7
"4504","MIT-DRY-131",2021,7,"jeff",1471,585,"AL","3",15,"208D","480Y",2021-07-01,160.9
"4505","MIT-DRY-109",2021,12,"jeff",756,585,"AL","3",15,"480D","240D/CT",2021-12-01,182.7
"4506","MIT-DRY-100",2020,11,"jeff",778,585,"AL","3",15,"480D","208Y",2020-11-01,126.3
"4507","MIT-DRY-109",2022,1,"jeff",1105,585,"AL","3",15,"480D","240D/CT",2022-01-01,187.1
"4508","MIT-DRY-109",2021,9,"jeff",1500,585,"AL","3",15,"480D","240D/CT",2021-09-01,169.7
"4509","MIT-DRY-131",2021,12,"jeff",1486,585,"AL","3",15,"208D","480Y",2021-12-01,182.7
"4510","MIT-DRY-109",2021,1,"jeff",807,585,"AL","3",15,"480D","240D/CT",2021-01-01,135
"4511","MIT-DRY-100",2021,7,"jeff",750,585,"AL","3",15,"480D","208Y",2021-07-01,160.9
"4512","MIT-DRY-139",2021,10,"jeff",1471,585,"AL","3",15,"240D","480Y",2021-10-01,174
"4513","MIT-DRY-100",2021,4,"jeff",801,585,"AL","3",15,"480D","208Y",2021-04-01,147.9
"4514","MIT-DRY-131",2021,8,"jeff",1461.67,585,"AL","3",15,"208D","480Y",2021-08-01,165.3
"4515","MIT-DRY-100",2021,5,"jeff",801,585,"AL","3",15,"480D","208Y",2021-05-01,152.1
"4516","MIT-DRY-100",2021,1,"jeff",778,585,"AL","3",15,"480D","208Y",2021-01-01,135
"4517","MIT-DRY-100",2020,10,"jeff",700,585,"AL","3",15,"480D","208Y",2020-10-01,121.9
"4518","MIT-DRY-109",2020,11,"jeff",807,585,"AL","3",15,"480D","240D/CT",2020-11-01,126.3
"4519","MIT-DRY-131",2021,8,"jeff",1471,585,"AL","3",15,"208D","480Y",2021-08-01,165.3
"4520","MIT-DRY-109",2021,7,"jeff",831,585,"AL","3",15,"480D","240D/CT",2021-07-01,160.9
"4521","MIT-DRY-109",2021,2,"jeff",807,585,"AL","3",15,"480D","240D/CT",2021-02-01,139.4
